# HelioClim-3 Archive Database of Solar Irradiance v5 (derived from satellite data) and meteorological data (MERRA-2/NASA and GFS/NCEP),,,,
# Provider;MINES ParisTech / Armines / Transvalor (France), National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center and National Centers for Environmental Prediction (NCEP),,,
# More information at;http://www.soda-pro.com, http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2 and http://www.emc.ncep.noaa.gov/GFS/doc.php,,,
# Site latitude (positive means North);0.329,,,,
# Site longitude (positive means East);32.499,,,,
# Elevation (m);1224,,,,
# Date beginning;2005-01-01,,,,
# Date end;2005-12-31,,,,
# Meteo Data;MERRA-2 data from 2005-01-01 to 2005-12-31 / no GFS data for this period,,,,
# Time reference (hour);UT,,,,
# Summarization (period of integration);Hour (h),,,,
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,,,,
# Take into account the shadows due to relief?;1 (yes, with horizon computed from SRTM),,,
# Calibration;None,,,,
# Minimum Sun Elevation;12,,,,
,,,,
# Columns:,,,,
# Irradiation (Wh/m2);Irradiation over the period (-999 if no data),,,,
# Clear-Sky (Wh/m2);Irradiation over the period if the sky were clear,,,,
# Top of Atmosphere (Wh/m2);Irradiation over the period at the top of the atmosphere (extraterrestrial),,,,
# Code;0: no data, 1: sun below horizon, 2: satellite assessment, 5: interpolation in time, 6: forecast
# Temperature (K);Temperature at 2 m above ground,,,,
# Relative humidity (%);Relative humidity at 2 m above ground,,,,
# Pressure (hPa);Pressure at ground level,,,,
# Wind speed (m/s);Wind speed at 10 m above ground,,,,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...),,,
# Rainfall (kg/m2);Rainfall (= rain depth in mm),,,,
# Snowfall (kg/m2);Snowfall,,,,
# Snow depth (m);Snow depth,,,,
,,,,
# Irradiation values from HelioClim-3 and meteorological data (MERRA-2 and GFS),,,,
# Date;Time;Global Horiz;Clear-Sky;Top of Atmosphere;Code;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth,,,,
2005-06-25;13:00;620;676;936;2;298.53;57.94;885.91;5.36;152.84;0.300455;0.000000;0.000000,,,,
2005-06-25;14:00;449;478;705;2;297.92;59.45;885.87;5.30;154.36;0.168691;0.000000;0.000000,,,,
2005-06-25;15:00;232;250;427;2;297.29;60.57;886.05;4.86;156.72;0.050278;0.000000;0.000000,,,,
2005-06-25;16:00;38;49;121;5;295.90;66.79;886.31;3.43;159.41;0.002627;0.000000;0.000000,,,,
2005-06-25;17:00;0;0;0;1;294.19;74.80;886.47;2.83;162.42;0.001067;0.000000;0.000000,,,,
2005-06-25;18:00;0;0;0;1;293.65;75.85;886.76;2.68;164.45;0.000025;0.000000;0.000000,,,,
2005-06-25;19:00;0;0;0;1;293.29;76.03;887.03;2.50;165.74;0.000004;0.000000;0.000000,,,,
2005-06-25;20:00;0;0;0;1;293.11;75.36;887.06;2.29;165.80;0.000001;0.000000;0.000000,,,,
2005-06-25;21:00;0;0;0;1;293.09;73.92;886.93;2.01;165.18;0.000000;0.000000;0.000000,,,,
2005-06-25;22:00;0;0;0;1;293.07;72.67;886.64;1.71;160.60;0.000001;0.000000;0.000000,,,,
2005-06-25;23:00;0;0;0;1;293.32;70.90;886.20;1.45;156.05;0.000005;0.000000;0.000000,,,,
2005-06-25;24:00;0;0;0;1;293.45;69.94;885.82;1.37;152.58;0.000039;0.000000;0.000000,,,,
2005-06-26;01:00;0;0;0;1;293.42;70.59;885.76;1.49;143.62;0.000217;0.000000;0.000000,,,,
2005-06-26;02:00;0;0;0;1;293.43;71.51;885.98;1.78;138.90;0.000382;0.000000;0.000000,,,,
2005-06-26;03:00;0;0;0;1;293.35;73.05;886.36;2.17;141.20;0.002524;0.000000;0.000000,,,,
2005-06-26;04:00;0;1;3;5;293.09;75.74;886.73;2.62;144.64;0.009915;0.000000;0.000000,,,,
2005-06-26;05:00;32;76;197;2;294.06;78.14;887.17;2.87;143.98;0.034819;0.000000;0.000000,,,,
2005-06-26;06:00;177;272;500;2;296.63;66.15;887.76;4.28;141.01;0.038905;0.000000;0.000000,,,,
2005-06-26;07:00;466;490;769;2;298.19;60.46;888.13;5.32;139.63;0.067978;0.000000;0.000000,,,,
2005-06-26;08:00;638;677;985;2;299.02;57.56;888.23;5.37;139.95;0.125527;0.000000;0.000000,,,,
2005-06-26;09:00;685;809;1134;2;299.51;55.23;887.93;5.22;140.97;0.253364;0.000000;0.000000,,,,
2005-06-26;10:00;279;874;1207;2;299.82;53.37;887.26;5.18;143.40;0.295359;0.000000;0.000000,,,,
2005-06-26;11:00;191;869;1197;2;299.73;53.05;886.56;5.22;149.11;0.181270;0.000000;0.000000,,,,
2005-06-26;12:00;357;791;1106;2;299.49;53.58;885.96;5.24;155.04;0.103768;0.000000;0.000000,,,,
2005-06-26;13:00;545;647;940;2;299.28;53.87;885.56;5.17;159.62;0.064510;0.000000;0.000000,,,,
2005-06-26;14:00;412;451;710;2;298.85;54.64;885.57;5.01;162.90;0.025618;0.000000;0.000000,,,,
2005-06-26;15:00;198;230;432;2;298.10;56.56;885.92;4.65;166.38;0.003199;0.000000;0.000000,,,,
2005-06-26;16:00;31;45;126;5;296.35;65.10;886.29;3.32;172.82;0.000310;0.000000;0.000000,,,,
2005-06-26;17:00;0;0;0;1;294.54;74.03;886.60;2.94;181.10;0.000082;0.000000;0.000000,,,,
2005-06-26;18:00;0;0;0;1;294.06;75.77;887.03;2.86;186.59;0.000049;0.000000;0.000000,,,,
2005-06-26;19:00;0;0;0;1;293.93;76.47;887.45;2.71;191.18;0.000327;0.000000;0.000000,,,,
2005-06-26;20:00;0;0;0;1;294.03;76.43;887.55;2.56;197.50;0.001019;0.000000;0.000000,,,,
2005-06-26;21:00;0;0;0;1;294.01;76.59;887.26;2.53;205.67;0.001098;0.000000;0.000000,,,,
2005-06-26;22:00;0;0;0;1;293.88;76.86;886.73;2.53;212.05;0.001330;0.000000;0.000000,,,,
2005-06-26;23:00;0;0;0;1;293.76;76.92;886.12;2.50;213.11;0.002178;0.000000;0.000000,,,,
2005-06-26;24:00;0;0;0;1;293.68;76.83;885.64;2.47;207.76;0.002861;0.000000;0.000000,,,,
2005-06-27;01:00;0;0;0;1;293.62;76.83;885.51;2.51;197.83;0.002599;0.000000;0.000000,,,,
2005-06-27;02:00;0;0;0;1;293.60;76.76;885.68;2.67;187.33;0.003106;0.000000;0.000000,,,,
2005-06-27;03:00;0;0;0;1;293.60;76.24;886.18;2.82;176.73;0.003066;0.000000;0.000000,,,,
2005-06-27;04:00;0;1;3;5;293.69;75.65;886.75;2.83;163.22;0.009216;0.000000;0.000000,,,,
2005-06-27;05:00;52;79;197;2;294.51;76.90;887.34;2.77;149.91;0.018293;0.000000;0.000000,,,,
2005-06-27;06:00;244;280;500;2;296.25;67.82;887.89;3.69;143.33;0.053220;0.000000;0.000000,,,,
2005-06-27;07:00;443;502;769;2;297.73;60.27;888.03;5.22;144.99;0.093469;0.000000;0.000000,,,,
2005-06-27;08:00;601;693;985;2;298.64;56.32;887.90;5.74;149.84;0.116845;0.000000;0.000000,,,,
2005-06-27;09:00;725;829;1135;2;298.99;54.37;887.53;5.85;154.69;0.182587;0.000000;0.000000,,,,
2005-06-27;10:00;803;896;1207;2;299.31;52.78;887.10;6.15;159.35;0.176385;0.000000;0.000000,,,,
2005-06-27;11:00;651;890;1197;2;299.57;51.17;886.66;6.50;162.83;0.116526;0.000000;0.000000,,,,
2005-06-27;12:00;665;811;1106;2;299.48;50.26;886.19;6.66;165.81;0.042393;0.000000;0.000000,,,,
2005-06-27;13:00;654;665;940;2;299.46;49.10;885.75;6.68;167.94;0.005861;0.000000;0.000000,,,,
2005-06-27;14:00;460;466;710;2;299.02;49.34;885.52;6.51;169.24;0.000181;0.000000;0.000000,,,,
2005-06-27;15:00;222;239;432;2;298.09;51.54;885.69;6.06;171.04;0.000037;0.000000;0.000000,,,,
2005-06-27;16:00;36;47;126;5;296.19;59.65;885.89;4.47;174.42;0.000009;0.000000;0.000000,,,,
2005-06-27;17:00;0;0;0;1;294.28;70.25;885.97;3.54;179.81;0.000003;0.000000;0.000000,,,,
2005-06-27;18:00;0;0;0;1;293.77;73.33;886.11;3.32;185.69;0.000002;0.000000;0.000000,,,,
2005-06-27;19:00;0;0;0;1;293.55;75.05;886.25;3.06;192.98;0.000011;0.000000;0.000000,,,,
2005-06-27;20:00;0;0;0;1;293.57;75.66;886.25;2.75;201.73;0.000049;0.000000;0.000000,,,,
2005-06-27;21:00;0;0;0;1;293.66;75.85;886.06;2.47;210.63;0.000052;0.000000;0.000000,,,,
2005-06-27;22:00;0;0;0;1;293.64;76.11;885.64;2.32;216.14;0.000039;0.000000;0.000000,,,,
2005-06-27;23:00;0;0;0;1;293.51;76.63;885.07;2.35;213.17;0.000050;0.000000;0.000000,,,,
2005-06-27;24:00;0;0;0;1;293.28;77.70;884.64;2.60;198.53;0.000856;0.000000;0.000000,,,,
2005-06-28;01:00;0;0;0;1;293.10;78.90;884.66;3.05;181.24;0.004876;0.000000;0.000000,,,,
2005-06-28;02:00;0;0;0;1;293.27;79.16;885.19;3.36;167.75;0.013719;0.000000;0.000000,,,,
2005-06-28;03:00;0;0;0;1;293.57;78.34;885.78;3.52;156.66;0.025657;0.000000;0.000000,,,,
2005-06-28;04:00;0;1;3;5;293.54;78.19;886.34;3.91;146.51;0.036287;0.000000;0.000000,,,,
2005-06-28;05:00;58;80;198;2;294.48;74.93;886.91;4.31;140.50;0.042675;0.000000;0.000000,,,,
2005-06-28;06:00;217;289;500;2;296.38;64.31;887.63;5.66;133.30;0.038246;0.000000;0.000000,,,,
2005-06-28;07:00;353;515;769;2;297.60;56.63;887.99;6.56;129.36;0.032173;0.000000;0.000000,,,,
2005-06-28;08:00;607;709;985;2;298.31;53.14;887.91;6.67;133.79;0.009162;0.000000;0.000000,,,,
2005-06-28;09:00;803;846;1135;2;299.01;50.73;887.53;6.64;141.03;0.005492;0.000000;0.000000,,,,
2005-06-28;10:00;818;914;1207;2;299.48;49.03;887.01;6.80;147.25;0.006080;0.000000;0.000000,,,,
2005-06-28;11:00;742;907;1198;2;299.62;48.06;886.51;6.97;150.89;0.003356;0.000000;0.000000,,,,
2005-06-28;12:00;734;828;1107;2;299.48;47.73;886.00;6.99;153.68;0.001055;0.000000;0.000000,,,,
2005-06-28;13:00;604;683;940;2;299.00;48.02;885.54;6.78;157.63;0.000166;0.000000;0.000000,,,,
2005-06-28;14:00;446;485;710;2;298.32;49.03;885.37;6.34;162.85;0.000017;0.000000;0.000000,,,,
2005-06-28;15:00;198;256;432;2;297.38;51.58;885.54;5.60;168.33;0.000003;0.000000;0.000000,,,,
2005-06-28;16:00;34;52;126;5;295.69;60.41;885.89;3.75;172.90;0.000001;0.000000;0.000000,,,,
2005-06-28;17:00;0;0;0;1;294.12;70.76;886.27;2.91;176.65;0.000023;0.000000;0.000000,,,,
2005-06-28;18:00;0;0;0;1;293.95;72.65;886.71;2.56;180.23;0.000183;0.000000;0.000000,,,,
2005-06-28;19:00;0;0;0;1;293.99;73.21;887.00;2.22;185.73;0.000330;0.000000;0.000000,,,,
2005-06-28;20:00;0;0;0;1;294.08;72.85;886.92;1.95;190.56;0.000706;0.000000;0.000000,,,,
2005-06-28;21:00;0;0;0;1;294.27;71.67;886.62;1.62;192.07;0.001192;0.000000;0.000000,,,,
2005-06-28;22:00;0;0;0;1;294.49;69.87;886.18;1.26;192.78;0.001572;0.000000;0.000000,,,,
2005-06-28;23:00;0;0;0;1;294.68;68.01;885.65;1.06;190.82;0.002259;0.000000;0.000000,,,,
2005-06-28;24:00;0;0;0;1;294.68;67.73;885.38;1.17;187.28;0.001753;0.000000;0.000000,,,,
2005-06-29;01:00;0;0;0;1;294.40;69.93;885.43;1.59;186.24;0.002879;0.000000;0.000000,,,,
2005-06-29;02:00;0;0;0;1;293.99;73.34;885.73;2.23;182.65;0.003788;0.000000;0.000000,,,,
2005-06-29;03:00;0;0;0;1;293.69;75.72;886.18;2.79;179.18;0.011069;0.000000;0.000000,,,,
2005-06-29;04:00;0;1;3;5;293.52;76.85;886.64;3.13;172.31;0.020662;0.000000;0.000000,,,,
2005-06-29;05:00;21;78;198;2;294.38;77.62;887.24;3.32;163.13;0.021122;0.000000;0.000000,,,,
2005-06-29;06:00;125;281;500;2;295.74;72.38;887.95;4.56;158.07;0.046117;0.000000;0.000000,,,,
2005-06-29;07:00;468;502;769;2;296.89;64.86;888.29;6.09;156.21;0.058363;0.000000;0.000000,,,,
2005-06-29;08:00;454;689;986;2;298.03;56.92;888.36;7.18;155.84;0.041933;0.000000;0.000000,,,,
2005-06-29;09:00;208;821;1135;2;298.61;53.22;888.06;7.58;158.43;0.037435;0.000000;0.000000,,,,
2005-06-29;10:00;239;888;1208;2;298.67;52.20;887.57;7.67;161.64;0.035910;0.000000;0.000000,,,,
2005-06-29;11:00;555;885;1198;2;298.89;51.02;887.00;7.57;163.73;0.021622;0.000000;0.000000,,,,
2005-06-29;12:00;756;810;1107;2;298.93;50.32;886.40;7.36;166.10;0.010162;0.000000;0.000000,,,,
2005-06-29;13:00;643;667;941;2;298.72;50.39;885.91;7.09;169.57;0.002906;0.000000;0.000000,,,,
2005-06-29;14:00;414;470;710;2;298.23;51.51;885.75;6.70;171.49;0.000313;0.000000;0.000000,,,,
2005-06-29;15:00;162;244;432;2;297.39;53.99;885.87;6.02;173.96;0.000046;0.000000;0.000000,,,,
2005-06-29;16:00;27;49;126;5;295.71;61.97;886.28;4.05;174.47;0.000023;0.000000;0.000000,,,,
2005-06-29;17:00;0;0;0;1;293.92;72.62;886.57;3.03;176.50;0.000021;0.000000;0.000000,,,,
2005-06-29;18:00;0;0;0;1;293.57;74.52;886.83;2.73;180.08;0.000017;0.000000;0.000000,,,,
2005-06-29;19:00;0;0;0;1;293.38;74.93;886.99;2.46;184.87;0.000006;0.000000;0.000000,,,,
2005-06-29;20:00;0;0;0;1;293.60;73.25;887.07;1.99;189.73;0.000030;0.000000;0.000000,,,,
2005-06-29;21:00;0;0;0;1;293.77;72.01;886.84;1.57;207.71;0.000027;0.000000;0.000000,,,,
2005-06-29;22:00;0;0;0;1;293.62;71.91;886.40;1.41;230.05;0.000047;0.000000;0.000000,,,,
2005-06-29;23:00;0;0;0;1;293.42;72.23;885.91;1.34;244.18;0.000049;0.000000;0.000000,,,,
2005-06-29;24:00;0;0;0;1;293.39;72.00;885.59;1.18;246.81;0.000118;0.000000;0.000000,,,,
2005-06-30;01:00;0;0;0;1;293.47;71.39;885.60;0.78;229.54;0.000588;0.000000;0.000000,,,,
2005-06-30;02:00;0;0;0;1;293.52;71.42;885.88;0.66;170.77;0.002319;0.000000;0.000000,,,,
2005-06-30;03:00;0;0;0;1;293.11;74.64;886.37;1.18;134.93;0.007790;0.000000;0.000000,,,,
2005-06-30;04:00;0;1;3;5;292.69;78.17;886.90;1.82;123.30;0.032532;0.000000;0.000000,,,,
2005-06-30;05:00;45;87;198;2;293.29;79.02;887.39;2.41;119.59;0.080711;0.000000;0.000000,,,,
2005-06-30;06:00;154;303;500;2;295.05;70.93;888.03;3.25;119.99;0.196981;0.000000;0.000000,,,,
2005-06-30;07:00;457;527;769;2;296.65;64.42;888.34;3.98;126.02;0.431130;0.000000;0.000000,,,,
2005-06-30;08:00;645;715;986;2;297.84;59.56;888.24;4.60;134.14;0.409801;0.000000;0.000000,,,,
2005-06-30;09:00;755;847;1136;2;298.57;56.17;887.87;4.94;139.47;0.383741;0.000000;0.000000,,,,
2005-06-30;10:00;423;911;1208;2;298.99;53.89;887.39;5.17;145.04;0.325170;0.000000;0.000000,,,,
2005-06-30;11:00;239;902;1199;2;298.98;53.31;886.84;5.30;150.61;0.248955;0.000000;0.000000,,,,
2005-06-30;12:00;323;820;1107;2;298.65;54.15;886.29;5.35;156.00;0.179243;0.000000;0.000000,,,,
2005-06-30;13:00;417;675;941;2;298.40;54.67;885.90;5.22;160.28;0.079412;0.000000;0.000000,,,,
2005-06-30;14:00;416;478;711;2;298.07;55.08;885.81;4.92;164.19;0.032002;0.000000;0.000000,,,,
2005-06-30;15:00;140;251;432;2;297.39;56.49;886.04;4.46;169.21;0.002013;0.000000;0.000000,,,,
2005-06-30;16:00;17;51;126;5;295.66;65.69;886.48;3.06;175.16;0.000560;0.000000;0.000000,,,,
2005-06-30;17:00;0;0;0;1;294.11;74.29;886.96;2.72;181.71;0.004680;0.000000;0.000000,,,,
2005-06-30;18:00;0;0;0;1;293.78;75.76;887.48;2.54;187.55;0.010677;0.000000;0.000000,,,,
2005-06-30;19:00;0;0;0;1;293.65;76.49;887.89;2.27;194.50;0.009817;0.000000;0.000000,,,,
2005-06-30;20:00;0;0;0;1;293.64;76.64;887.91;2.00;203.73;0.005917;0.000000;0.000000,,,,
2005-06-30;21:00;0;0;0;1;293.60;76.86;887.61;1.83;215.27;0.002854;0.000000;0.000000,,,,
2005-06-30;22:00;0;0;0;1;293.53;77.01;887.09;1.72;224.84;0.002302;0.000000;0.000000,,,,
2005-06-30;23:00;0;0;0;1;293.44;77.15;886.49;1.54;230.79;0.002186;0.000000;0.000000,,,,
2005-06-30;24:00;0;0;0;1;293.48;76.39;885.98;1.25;231.84;0.003436;0.000000;0.000000,,,,
2005-07-01;01:00;0;0;0;1;293.57;75.27;885.86;0.86;224.28;0.005010;0.000000;0.000000,,,,
2005-07-01;02:00;0;0;0;1;293.59;74.88;885.99;0.62;202.06;0.008568;0.000000;0.000000,,,,
2005-07-01;03:00;0;0;0;1;293.49;75.25;886.32;0.72;180.07;0.016103;0.000000;0.000000,,,,
2005-07-01;04:00;0;0;2;5;293.30;76.56;886.77;0.97;178.61;0.030783;0.000000;0.000000,,,,
2005-07-01;05:00;39;73;192;2;293.80;77.78;887.29;1.20;184.29;0.067736;0.000000;0.000000,,,,
2005-07-01;06:00;209;271;496;2;295.74;68.87;887.85;1.75;170.29;0.177464;0.000000;0.000000,,,,
2005-07-01;07:00;473;493;766;2;297.48;62.41;888.07;2.57;161.22;0.274760;0.000000;0.000000,,,,
2005-07-01;08:00;661;683;983;2;298.66;58.26;887.86;3.43;156.81;0.404574;0.000000;0.000000,,,,
2005-07-01;09:00;752;817;1134;2;299.36;56.17;887.28;4.28;153.03;0.560877;0.000000;0.000000,,,,
2005-07-01;10:00;449;883;1208;2;299.74;54.66;886.59;5.06;151.52;0.601230;0.000000;0.000000,,,,
2005-07-01;11:00;502;875;1200;2;299.70;54.41;885.95;5.80;154.16;0.594003;0.000000;0.000000,,,,
2005-07-01;12:00;717;795;1110;2;299.02;56.30;885.37;6.26;160.02;0.411312;0.000000;0.000000,,,,
2005-07-01;13:00;592;649;945;2;298.22;58.74;885.01;6.31;165.78;0.219250;0.000000;0.000000,,,,
2005-07-01;14:00;416;452;715;2;297.66;59.80;884.98;5.94;169.15;0.076633;0.000000;0.000000,,,,
2005-07-01;15:00;203;229;437;2;297.13;60.68;885.32;5.19;171.29;0.004504;0.000000;0.000000,,,,
2005-07-01;16:00;35;46;131;5;295.78;66.86;885.69;3.54;175.43;0.000337;0.000000;0.000000,,,,
2005-07-01;17:00;0;0;0;1;294.16;75.32;886.09;2.88;182.05;0.000080;0.000000;0.000000,,,,
2005-07-01;18:00;0;0;0;1;293.73;76.25;886.65;2.79;186.40;0.000036;0.000000;0.000000,,,,
2005-07-01;19:00;0;0;0;1;293.66;75.93;887.18;2.59;190.89;0.000274;0.000000;0.000000,,,,
2005-07-01;20:00;0;0;0;1;293.69;75.38;887.31;2.38;198.25;0.000390;0.000000;0.000000,,,,
2005-07-01;21:00;0;0;0;1;293.64;74.96;886.98;2.26;208.17;0.000347;0.000000;0.000000,,,,
2005-07-01;22:00;0;0;0;1;293.58;74.60;886.41;2.16;217.28;0.000433;0.000000;0.000000,,,,
2005-07-01;23:00;0;0;0;1;293.55;74.50;885.83;2.07;221.09;0.000788;0.000000;0.000000,,,,
2005-07-01;24:00;0;0;0;1;293.47;74.64;885.42;2.09;217.89;0.000505;0.000000;0.000000,,,,
2005-07-02;01:00;0;0;0;1;293.32;75.19;885.33;2.27;207.38;0.000358;0.000000;0.000000,,,,
2005-07-02;02:00;0;0;0;1;293.22;76.05;885.60;2.57;191.80;0.003474;0.000000;0.000000,,,,
2005-07-02;03:00;0;0;0;1;293.19;76.96;886.12;3.01;178.45;0.012885;0.000000;0.000000,,,,
2005-07-02;04:00;0;0;2;5;293.11;77.94;886.64;3.43;168.72;0.033597;0.000000;0.000000,,,,
2005-07-02;05:00;60;80;193;2;294.36;76.61;887.15;3.57;157.80;0.056495;0.000000;0.000000,,,,
2005-07-02;06:00;252;291;496;2;296.55;65.34;887.74;4.87;149.19;0.178919;0.000000;0.000000,,,,
2005-07-02;07:00;453;517;766;2;297.83;59.71;888.08;5.92;144.59;0.232106;0.000000;0.000000,,,,
2005-07-02;08:00;229;709;984;2;298.71;55.69;888.07;6.01;144.32;0.299458;0.000000;0.000000,,,,
2005-07-02;09:00;206;845;1135;2;299.16;53.42;887.67;5.77;147.29;0.281613;0.000000;0.000000,,,,
2005-07-02;10:00;731;912;1209;2;299.25;52.62;887.12;5.65;152.00;0.250350;0.000000;0.000000,,,,
2005-07-02;11:00;795;905;1201;2;299.29;51.96;886.60;5.55;157.30;0.220735;0.000000;0.000000,,,,
2005-07-02;12:00;737;826;1111;2;299.22;51.35;886.04;5.40;161.29;0.161417;0.000000;0.000000,,,,
2005-07-02;13:00;657;681;945;2;298.93;51.25;885.63;5.17;164.54;0.103765;0.000000;0.000000,,,,
2005-07-02;14:00;458;483;716;2;298.37;52.10;885.57;4.90;167.72;0.050792;0.000000;0.000000,,,,
2005-07-02;15:00;204;255;437;2;297.58;54.04;885.89;4.54;171.45;0.027250;0.000000;0.000000,,,,
2005-07-02;16:00;30;53;131;5;295.83;62.67;886.37;3.27;178.74;0.007464;0.000000;0.000000,,,,
2005-07-02;17:00;0;0;0;1;294.22;70.80;886.75;2.93;189.36;0.000714;0.000000;0.000000,,,,
2005-07-02;18:00;0;0;0;1;293.72;72.56;887.10;2.81;197.84;0.000037;0.000000;0.000000,,,,
2005-07-02;19:00;0;0;0;1;293.33;73.80;887.37;2.56;203.72;0.000001;0.000000;0.000000,,,,
2005-07-02;20:00;0;0;0;1;293.21;72.71;887.45;2.16;209.58;0.000000;0.000000;0.000000,,,,
2005-07-02;21:00;0;0;0;1;293.38;69.50;887.22;1.57;218.63;0.000000;0.000000;0.000000,,,,
2005-07-02;22:00;0;0;0;1;293.70;66.43;886.68;1.00;233.12;0.000052;0.000000;0.000000,,,,
2005-07-02;23:00;0;0;0;1;293.67;66.31;886.00;0.51;248.41;0.000664;0.000000;0.000000,,,,
2005-07-02;24:00;0;0;0;1;293.49;66.56;885.39;0.12;164.58;0.001405;0.000000;0.000000,,,,
2005-07-03;01:00;0;0;0;1;293.15;69.14;885.10;0.69;117.70;0.001210;0.000000;0.000000,,,,
2005-07-03;02:00;0;0;0;1;292.85;71.15;885.14;1.26;121.23;0.000904;0.000000;0.000000,,,,
2005-07-03;03:00;0;0;0;1;292.72;72.83;885.68;1.60;126.00;0.001077;0.000000;0.000000,,,,
2005-07-03;04:00;0;0;2;5;292.75;73.58;886.39;1.66;129.84;0.001238;0.000000;0.000000,,,,
2005-07-03;05:00;26;74;193;2;293.72;73.80;887.20;1.49;133.63;0.001756;0.000000;0.000000,,,,
2005-07-03;06:00;257;273;496;2;295.62;64.09;888.09;1.81;132.15;0.006653;0.000000;0.000000,,,,
2005-07-03;07:00;468;496;766;2;297.43;56.31;888.55;2.05;136.52;0.034967;0.000000;0.000000,,,,
2005-07-03;08:00;646;688;984;2;299.02;51.47;888.44;2.18;147.48;0.079173;0.000000;0.000000,,,,
2005-07-03;09:00;543;825;1136;2;300.16;48.99;887.69;2.66;158.61;0.104427;0.000000;0.000000,,,,
2005-07-03;10:00;700;893;1210;2;300.68;47.85;886.80;3.35;163.46;0.148999;0.000000;0.000000,,,,
2005-07-03;11:00;656;887;1201;2;300.83;47.28;886.02;4.02;163.72;0.211646;0.000000;0.000000,,,,
2005-07-03;12:00;259;810;1111;2;300.61;47.70;885.48;4.61;162.93;0.260778;0.000000;0.000000,,,,
2005-07-03;13:00;252;666;946;2;299.77;50.36;885.24;5.06;164.89;0.242373;0.000000;0.000000,,,,
2005-07-03;14:00;228;470;716;2;298.92;53.59;885.40;5.35;168.41;0.173983;0.000000;0.000000,,,,
2005-07-03;15:00;217;245;438;2;297.95;57.20;885.93;5.25;171.27;0.094858;0.000000;0.000000,,,,
2005-07-03;16:00;39;50;131;5;296.46;63.55;886.53;4.23;172.58;0.008276;0.000000;0.000000,,,,
2005-07-03;17:00;0;0;0;1;294.85;71.81;887.02;3.26;172.10;0.003529;0.000000;0.000000,,,,
2005-07-03;18:00;0;0;0;1;294.27;73.91;887.43;3.01;170.89;0.002781;0.000000;0.000000,,,,
2005-07-03;19:00;0;0;0;1;293.81;75.11;887.76;2.76;170.92;0.000673;0.000000;0.000000,,,,
2005-07-03;20:00;0;0;0;1;293.47;75.27;887.72;2.50;172.05;0.000128;0.000000;0.000000,,,,
2005-07-03;21:00;0;0;0;1;293.37;73.81;887.42;2.17;172.86;0.000038;0.000000;0.000000,,,,
2005-07-03;22:00;0;0;0;1;293.39;71.67;886.86;1.87;172.41;0.000019;0.000000;0.000000,,,,
2005-07-03;23:00;0;0;0;1;293.33;70.35;886.19;1.73;166.74;0.000020;0.000000;0.000000,,,,
2005-07-03;24:00;0;0;0;1;293.21;69.87;885.64;1.81;158.53;0.000007;0.000000;0.000000,,,,
2005-07-04;01:00;0;0;0;1;293.05;70.02;885.43;1.96;150.27;0.000000;0.000000;0.000000,,,,
2005-07-04;02:00;0;0;0;1;292.79;71.10;885.58;2.24;141.30;0.000000;0.000000;0.000000,,,,
2005-07-04;03:00;0;0;0;1;292.48;72.98;885.98;2.57;139.90;0.000001;0.000000;0.000000,,,,
2005-07-04;04:00;0;0;2;5;292.31;74.49;886.44;2.71;147.58;0.000023;0.000000;0.000000,,,,
2005-07-04;05:00;55;75;193;2;293.75;75.92;887.04;2.57;155.62;0.002372;0.000000;0.000000,,,,
2005-07-04;06:00;200;275;497;2;296.65;64.62;887.85;3.32;160.00;0.023240;0.000000;0.000000,,,,
2005-07-04;07:00;430;497;767;2;298.41;57.67;888.28;4.06;164.41;0.076417;0.000000;0.000000,,,,
2005-07-04;08:00;492;687;985;2;299.54;54.10;888.22;4.63;165.96;0.124181;0.000000;0.000000,,,,
2005-07-04;09:00;516;821;1136;2;300.08;52.82;887.77;5.15;165.73;0.214097;0.000000;0.000000,,,,
2005-07-04;10:00;150;889;1210;2;300.14;52.31;887.10;5.65;165.28;0.332834;0.000000;0.000000,,,,
2005-07-04;11:00;294;884;1202;2;300.07;51.76;886.36;6.16;166.44;0.279203;0.000000;0.000000,,,,
2005-07-04;12:00;767;806;1112;2;299.63;52.45;885.70;6.67;169.11;0.212345;0.000000;0.000000,,,,
2005-07-04;13:00;655;661;946;2;298.76;54.82;885.32;7.09;172.45;0.131513;0.000000;0.000000,,,,
2005-07-04;14:00;455;463;716;2;297.82;57.22;885.37;7.12;175.13;0.057120;0.000000;0.000000,,,,
2005-07-04;15:00;223;238;438;2;296.80;59.43;885.79;6.59;177.15;0.007202;0.000000;0.000000,,,,
2005-07-04;16:00;38;48;131;5;295.34;65.01;886.37;4.84;179.63;0.000321;0.000000;0.000000,,,,
2005-07-04;17:00;0;0;0;1;293.78;72.35;886.92;3.74;182.26;0.000048;0.000000;0.000000,,,,
2005-07-04;18:00;0;0;0;1;293.31;73.83;887.45;3.48;183.79;0.000010;0.000000;0.000000,,,,
2005-07-04;19:00;0;0;0;1;293.05;74.56;887.82;3.30;185.55;0.000004;0.000000;0.000000,,,,
